1245423623	Android 6.Accept
1245588870	Windows Phone 8.10.15165
1245638527	OS X 10.763.900
1245668865	Android 4.
1245841434	Windows Mobile Pocket PC
1245904825	OS X 10.836.245
1246087821	Android 11.02.2014
1246155713	Android UP50
1246259345	Android 9tr-TRSM-G950U1PPR1.180610.011
1246491358	Android 4.2.1GET
1246738262	Windows 10 NT 10.0.19037
1246824925	Android 6.16
1246876491	Windows NT 4.37
1246942889	Mobile iOS 11.3
1247406415	OS X 10.35.5
1247659087	Android 9fr-pt
1247670874	Android 11.0.4
1247712541	Android Evo
1247890589	Android 9.73.0
1248112642	Windows Phone 8.10.12382
1248197128	Mobile OS X 13.4
1248264431	Android 4w
1248407621	Android 9.3.4
1248558536	OS X 10.338.28
1248602074	Linux - Fedora 3.6.7-1
1248757487	Android 5.1zh-cn
1249781253	Android 4.4.2-WMDZ
1249838720	Android 099123
1250409961	Android cyanogen
1250730334	Android 1.8.8
1250778102	KaiOS
1250820705	OS X 12.11
1251016586	Windows Phone 10.0.13086
1251107286	Android 5.1afari
1251240998	Android 10.11.9
1251619575	OS X 10.847.109
1252050391	Android 6.7.0
1252299885	Android SANTO
1252379367	Android 6.4.12
1252410752	OS X 10.158.638
1252759066	Android 1.7.3-R-20150324
1253182898	Linux - Fedora 29
1253402545	Android 6.0ar-iq
1253462992	OS X 50.54
1253681923	Android 220.0
1253810390	Mobile iOS 10.300000
1254194798	Windows NT 3.80
1254271593	Android 30.9.9
1254562337	Android 2.3.6
1254580194	Mobile OS X 10.6
1254625804	OS X 10.768.334
1254678583	Android Hero_2.19_Hiapk
1254980436	OS X 10.25.5
1255197699	Android 2.1.0-R-20161231
1255633595	Android 8692-M02
1255804000	OS X 14.6.136
1255938773	Android 9.3.14
1256341884	Android 5.9.6
1256680877	Android 9ru-lv
1256700946	Android 8.0.0hr-hr
1256837491	Android 8.1.0en-GBCPH1881O11019
1256981970	Android 20.10.20
1257078695	Android 5.1.04
1257198218	Android 10.6.2
1257245795	OS X 10.38.7
1257415135	Android 8.6
1257521974	Android 10.1.3
1257580212	Android 9.0.0-RS-20211225
1257758709	Android 12356877.0
1257775774	Android 5.2.2
1257793109	Android KitKat_4.4
1258282468	Mobile iOS 7.1.1
1258610406	Android 2015-2016
1258663138	OS X 10.623.443
1258870676	Android 1919.0
1258910740	OS X 10.0.183
1259079907	OS X 10.71.5
1259595421	Android 7.05
1259688860	Android 2.0.0-R-20161026
1260119261	Android 0.2839
1260129160	OS X 10.252.834
1260524789	OS X 14.20.151
1260571647	Linux - openSUSE 3.0.4-4
1260666134	Android 1.0.0-R-20131118
1260666649	Android For.A789
1260806637	Mobile iOS 5.1.1
1261109364	Android 790-
1261735268	Android 1000000.0000000.1111111
1261888486	OS X 10.93.3
1262213578	OS X 10.920.425
1262369391	Android 123.123.123
1262412356	Android 0.4103.106
1262806442	Android 1200.0
1262848777	Android Septyo
1262932721	Android 5.1.1en-ZASM-J200HLMY48B
1263175226	Android 7.5.20
1263529241	Android 100.360.24
1263582340	Android 4.5.10
1263655897	OS X 17.47.111
1263782250	Android 10id-IDNokia
1263819581	Android 6.0ccept
1263952625	Android 1.6.1-R-20140428
1263990647	Android 2.1.0-R-20170324
1264200901	OS X 10.29.76
1264457065	Android 7.6.6
1264792888	Android 111.01
1264807958	Linux - Mint 7
1265592027	Windows 7 NT 6.1.111
1265601629	Android 4.2.2Powered
1265729383	Android 9en-USRMX1807PKQ1.181121.001
1265912361	PlayStation 4 OS 8.50
1265912428	Android 6.0.4-RS-20170405
1266255829	Android ROM
1266288405	OS X 6.1
1266561758	Android 2.1-bqOS-4.2
1266646351	Android 24.8.1999
1266776030	Android 3.0.6-RS-20160831
1267381746	Windows 10 NT 10.0.14986
1267539966	Android 7103.106
1267569748	Android 1000000000000000000000000000000000000.5
1268065594	Android 6.1.1Android
1268070320	Android 17.3.3
1268241477	OS X 11.01
1268306497	OS X 10.993.480
1268381536	OS X 10.85.151
1268783061	Android 69.0.1
1268834858	OS X 17.14.122
1269308674	Android 8.0.0ru-ua
1269334375	Android 501.03
1269437149	Android 6.0ar-
1269588454	OS X 10.68.4
1269704052	Android 6.0.1en-hk
1270590896	Android 130.76.12
1270994220	Android 10SM-N770N
1271518487	Android 15014176.0
1272267255	Android 8.0.01
1272608881	Android 1.7.4-R-20140910
1272652641	OS X 10.709.774
1272687730	Windows NT 4.0
1272808083	Android 2.3.1-ef
1272820500	Windows NT 3.37
1272829866	iOS 17.4
1273328868	OS X 10.88.6
1273624262	Android 5.1.1PERTECE
1273634199	OS X 10.281.277
1273676827	Android 4.4.2en-USSM-T231KOT49H
1273751983	OS X 10.656.694
1273836573	Mobile iOS 9.3.4
1274386022	Mobile OS X 15.0
1274462369	Android IOS8.7
1274530325	OS X 10.47.8
1275351401	Android 16.6.8
1275687332	Android 1.7.0
1275711072	Android 12.6.4
1275876908	Android 0.6.9
1275879882	Android 600.600.600
1275980818	OS X 6.4.6
1276193254	Android 7.0en-USLG-H830NRD90U
1276237620	Android 2.3.
1276490271	OS X 10.47.346
1276507596	iOS 6.7.41
1276652777	Windows NT 44.1
1276744000	OS X 10.169.54
1277300958	Android 9en-tz
1277430798	Android 9999999999.1.1
1277522741	Android 5.0.CANCER
1277574064	Android 1.0.0-R-20131121
1277653322	Mobile OS X 10.14.4
1277764456	Android 200.73.31
1277879435	Linux - Fedora 4.14.8-10
1278130815	Android 7.30.1
1278382439	Mobile iPadOS 13.4
1278647704	Android 9fr-FRSM-J600FPPR1.180610.011
1278699294	Linux - Fedora 1.1.12-1
1278756480	Android 2.8.1
1279306618	OS X 10.860.698
1279680836	Android 4.3-By-CNT
1280207363	iOS 13.8.1
1280384152	Android Prakash
1280405430	Android 9en-GBSM-G950FPPR1.180610.011
1280615225	Android 8.0-8.1
1281098690	Android 99999999.9
1281584338	Android 6.60
1281613582	Windows Phone 10.0.13247
1281708040	Android 2.1.1-R-20151113
1281811886	iOS 11.6.4
1282066118	Android 8.0.0ar-ye
1282081930	Android 13.4.2
1282327222	Android 7.0enSM-G928GNRD90M
1282452181	Android 999999999
1282506997	Android 5.1.0-R-20191202
1283434100	Android 9en-vn
1283470479	Android 27.0.0
1284510784	Android 7.1.1zu
1284599801	Android 1000000000.1.2
1285205662	Android 8.1.0fr-dz
1285221331	Android 7.0en-USLG-M250NRD90U
1285230128	Android 4.1.2-KitKatMOD2
1285326797	Android 5.o.0
1285508584	OS X 10.9.22
1285564016	Android 99.88.77
1285723786	OS X 10.326.457
1285962883	Android 5.O.6
1286067849	Android 4.2.2en-USLenovo
1286176797	OS X 14.3.165
1286474081	Android 140.174.1842
1286510571	OS X 11.17.7
1286845998	Windows NT 3.91
1286886573	iPadOS 13.4.5
1286937682	Android 1ccept
1287248613	OS X 10.435.245
1287760201	iOS 5.4.1
1287872421	Android 1.6.1-R-20140522
1288136574	OS X 10.50.8
1288212189	Android 14
1288411388	Android 9999999999999999999999999.9999999999999999999999999
1288419339	OS X 10.910.883
1288556988	OS X 10.16.75
1288861341	Android 4.1.1-2014-01-17-v1
1288946742	OS X 10.403.328
1289430990	Android 6.7.4
1289479403	Windows 10 NT 10.0.17755
1289590287	OS X 10.969.623
1289625106	OS X 11.0.7
1289647068	Android 1.0.1_20180203
1289696828	OS X 10.240.348
1289841109	Android 4.4.jelly
1289939493	iOS 80
1290131411	Android ARUN
1290186146	Android 10-Q3-38-69-7
1290467403	OS X 10.549.695
1290589085	OS X 10.505.580
1290636914	Android 0.12.5
1290665399	Android 845.136
1290699491	Android 2.0.0-R-20161027
1290861686	Android 1.8.0-R-20150124
1290987127	OS X 10.974.743
1291132067	Android 7.78.99
1291189715	Android Mihan-Gsm.com
1291342284	Android 502
1291453204	Android 9en-GBSM-A705FNPPR1.180610.011
1291885880	Android 2.3.0-R-20160106
1292364702	Android 9en-lr
1292428452	Rex 4.03
1292466570	Android 13.1
1292591643	OS X 10.226.880
1292892023	OS X 10.188.36
1292937903	Windows 10 NT 10.0.14931
1293116939	Android 11-53-12-16
1293180665	Android 7.6.5
1293545176	Android 0.9
1293885125	Android 2.2.1-R-20151016
1293893361	OS X 10.322.808
1294014713	Android 9.0.0-RS-20201028
1294159747	Android GINGERBREAD
1294356348	OS X 16.64.176
1294357830	OS X 10.78.771
1294529203	OS X 10.680.29
1294707797	OS X 11.57.62
1294942125	OS X 9
1295710812	OS X 15.28.95
1295773813	OS X 10.393.828
1295872341	Android 7.1.280
1296118856	OS X 10.416.242
1296151152	Android 7.1.2en-USVibe
1296352816	iPadOS 14
1297150168	Android 999999999.9999999.99999
1297667968	OS X 16.53.101
1298021072	Windows 8 NT 6.1
1298030311	Linux - Red Hat 3.6.9-2
1298114098	OS X 13.87.106
1298442766	Android 1.6.0-R-20140902
1299380004	OS X 10.196.16
1299734772	Android 9999.999999999999
1299798639	OS X 10.990.96
1300121299	Android 199.0.3
1300158332	Android Goku
1301030623	Android 15.5.2
1301096853	Android 12.3.2
1301582887	Android 13.2.2
1301694535	Android 6.0-39-4
1301731347	Android 4.2.2en-GBGT-S7582JDQ39
1301757639	iOS 14.1.4
1301806106	OS X 10.234.445
1301915457	Windows 10 NT 10.0.17133
1302009469	Android 9.0.0-RS-20211115
1302278777	Android 6589_4.0.4
1302309873	Android 7.1945.136
1302657981	Android 17.5
1302683650	Android Pisang
1302809394	OS X 14.2.138
1303050717	Android 99998999999.999999999
1303344659	Android 8.0.0si-lk
1303586891	Android 1.13.4
1303965217	iOS 18.4.2
1304089905	Android 49.45.1
1304131171	Windows 10 NT 10.0.18305
1304132023	Android 7.0.6
1304178116	Android 6.0le
1304478390	Android Angelababy
1304993179	Android 9.2.56
1305083558	Windows Phone 7.95
1305538069	Android 10.7.7
1305791349	Windows NT 316
1306109685	iOS 11.8.1
1307193075	Windows 10 NT 6.0
1307202128	Mobile iPadOS 14.8.1
1307409126	Windows 2000 NT 5.00
1307950754	Android 0.11.3c
1307975769	Mobile OS X 10.17.2
1308112846	Android 42.2
1308333180	Android 5.003.106
1308465754	Android 6.1.0-RS-20200821
1308541568	Android 6.0zilla
1308943146	Mobile OS X 10.17.3
1309126908	Android 6.p.1
1309224811	iOS 12.8.6
1309306744	Android 10en-IQSTK-L21HUAWEISTK-L21
1309353510	Android 2.0.0-R-20160921
1309419968	Android 100.1.9
1309670607	OS X 10.490.377
1310042842	Android RemPuzzle
1310525830	Android v1.02_14.13-MC_EN-2011
1310740696	Android 8.1.0ar-td
1310757733	Android 6.2.
1310843460	Android 14.8.0
1310892423	Android 5.1.1ru-ru
1310979842	PlayStation 4 OS 2.57
1311076246	iOS 6.6.5
1311157418	Android 00.1
1311189744	Android Four
1311511147	iOS 10.5.5
1311597482	Android 3.18.0
1311862733	Android 8.56.1
1311978077	Mobile iOS 8.3
1312162344	Linux - Red Hat 3.6.9
1312212030	Android 4afari
1312459594	OS X 10.43.526
1312572167	Android 8.1.0ar-sd
1312580050	Mobile OS X 10.7.0
1312674206	Android 8.3.9
1312970190	iOS 11.3.5
1312996023	OS X 10.447.414
1313077043	Android 9en-USASUS_I001DAPKQ1.190414.001
1313247335	OS X 10.38.861
1313409645	Mobile iOS 9.3.2
1313695519	Android 14.14.12
1313711456	Android 15.0.1
1314079656	Android 2.8.2
1314107919	iOS 15.1.3
1314502972	Android 10fa-IRMi
1314784383	Android 2.1.0-R-20170509
1314933078	Android 5.13
1315215660	iOS 15.
1315416109	OS X 11.0.40
1315820902	Android 125.0
1315963296	Android 9en-USSM-M205GPPR1.180610.011
1315977282	Android 16.1.1
1315987206	Android 9.0.6-RS-20210717
1316407532	OS X 10.120.676
1316867362	Android 100.99
1316917858	Windows 10 NT 10.0.16296
1317813629	iOS 9.4.6
1318013683	Android 8.0.0ar-dz
1318296532	Android 8.1.k
1318590915	OS X 12.26.158
1318637043	Android Banda
1318998634	OS X 12.95.198
1319031792	OS X 10.436.328
1319069969	Android 7.0.1_r50
1319438537	Android 100.99.99
1319443794	Android 5.le
1319707578	Android 9.0.0-RS-20210510
1319806153	Android 4.1.1-by-nianai
1319960848	Android 5.1.0-R-20201112
1320105590	Android 1.14.28
1320236089	Android 4.2.2_s8v01_20140116
1320350268	Android 0.12.0
1320386156	Android 29.18.2
1320524682	Android 9en-fj
1320944062	OS X 10.687.772
1320956420	Android 9en-INSM-J730GMPPR1.180610.011
1321010257	OS X 13.2.0
1321059185	OS X 10.369.889
1321084585	iOS 7.01
1321093630	RIM 4.7.0
1321096926	Android 12.11.1
1321435200	Android 23.6
1321728783	Android 12.9.10
1321737229	OS X 10.423.680
1322484552	OS X 17.10.111
1322859472	iOS 9.8.3
1322874790	Android 1.7.2-R-20140610
1323221041	OS X 10.4.12
1323284756	Android 5.1_1
1323297910	Android 1.8.0-R-20150311
1323316193	Android 9en-vg
1323352323	Linux 2.6.2
1323399383	Android 2.0.4
1323723097	Android 9.05
1323842975	Mobile OS X 10.7.9
1323893647	OS X 10.670.81
1323908373	iOS 6.8.81
1323921923	Linux - Red Hat 3.6.14-4
1323940238	Mobile OS X 10.20
1324243681	OS X 10.338.660
1324669981	Android 6.0en-USV17LMY47I
1325012962	Android 1.7.4-D-20150116
1325776296	Android 50.1.1
1325817847	Android 100.60
1326423441	Android 17
1326526839	OS X 10.62.4
1326555182	Android 10.90.10
1326727019	Android 28.39.59
1327136097	OS X 10.38.4
1327345302	Windows Mobile 6.5
1327371295	HarmonyOS 11
1327434058	Android ZaaraHannah
1327567142	Android 11.99
1327854783	Android 3.7.3
1327932644	Mobile OS X 10.910
1328447058	Android 999police
1328521479	Android 1.7.4-R-20141107
1328605915	OS X 10.297.236
1328797130	Android 9.40.0
1328833883	iOS 14.0.3
1328886171	OS X 10.7.9
1329304281	OS X 10.15.2043
1329312571	Android 3.8.8
1329327459	OS X 1065
1329349657	Android 9.0.0-RS-20200901
1329843268	Android 6.0it-it
1329945982	OS X 12.45.71
1329986144	Mobile OS X 9.3
1330275701	Android 45.65.34
1330284721	Android 4.2.16
1330702422	Android 2.1.0-R-20151211
1331123736	OS X 10.13.07
1331248223	Android 7.2.14
1331453221	OS X 11.2.6
1331655013	OS X 10.856.554
1331895941	Android 1.8.0-R-20150303
1331962543	Android 8.0.0en-USMI
1332410989	Android 1410065407.1410065407.1215752191
1332485538	Android 6.o
1332487094	Android Versi
1332512914	Android 9ru-RUSM-A505FNPPR1.180610.011
1332541558	OS X 14.62.126
1332900575	Android 68K
1333279607	Android 2.3.7-briantown
1333334463	OS X 10.270.581
1333447311	Android 1.5GET
1333484265	Linux - Ubuntu 16.04.6
1333773693	Android 23.4.5
1333787626	Android 9.21.0
1333925212	Windows NT 4.3
1334119123	Android 8.ari
1334230453	OS X 10.95.8
1334265283	OS X 14.36.151
1334388874	Android 4.1.2-start-ROM
1334475195	Android 10zh-Hans-CNBKL-AL20HUAWEIBKL-AL20
1334668695	Android 198.282.382
1334845274	Android 7.1.2bezo
1335170986	iOS 0.0.0
1335297574	Android 9en-USSM-A920FPPR1.180610.011
1335324256	Android 888
1335345587	OS X 10.878.946
1335417522	OS X 10.96.1
1335486809	Windows 5.1.1
1335602770	Android 111.0.2
1335714882	OS X 10.421.540
1335742256	Android 5.0.lollipop
1335941306	Mobile OS X 15.5
1336220577	Roku OS 9.1
1336905468	iOS 8.7.6
1337397131	OS X 10.206.18
1337759538	Mobile OS X 12.4
1337799868	Android 8.51.0
1338252615	Linux - CentOS 3.0.19-1
1338916231	Roku OS 9.99
1339073809	Android 4.1.1-penglin
1339349173	Linux - CentOS 3.0b5-0.beta5
1339473856	Android 7.1.2ja-jp
1340074064	iOS 10.9.3
1340235511	Android 4.0n3
1340476146	Android KitPop
1340533152	Android 2.0.0-R-20160820
1341037695	Mobile OS X 10.6.7
1341470211	Android 1000.1.9
1341539221	Android 2.2.1-R-20160517
1341808286	Android 1GET
1342046648	OS X 10.824.445
1342366409	Android v4.4.4
1342611505	Android 14.1
1343059085	iOS 17.45
1343250609	Android 8.25.0
1343453731	Android 12
1343876806	iOS 8.4.6
1343929250	iOS 0.41.73
1344019425	Android 12SM-J737A
1344220991	Mobile iOS 2.0
1344829184	Android 999999999.0.0
1345107299	Android en-us
1345133705	Android ROOT_B867_ROMdiy
1345216943	RIM 2.7
1345439245	Android 6.55
1345452266	iOS 15.3.5
1345960527	Android 21.5.15
1345993646	Android 6..2
1346146500	Android 8.78.0
1347218381	Android 2.1.0
1347412938	Android 8.0.0ar-lb
1347425503	Android 4.0.0-R-20190906
1347590892	Android 4.4.x
1347655249	OS X 12.15.86
1348492610	Android 10-36-31
1349146733	Android 5.0n2
1349207775	Android 7.0id-IDSM-N920KNRD90M
1349342053	OS X 10.24.192
1349502411	iPadOS 15.4.0
1349879731	iOS 6.5
1350203417	RIM 4.3.1
1350359252	iOS 10.4.4
1350590215	OS X 17.58.126
1350906437	Mobile OS X 10.16.0
1351130650	Android 10.11
1351240231	OS X 10.286.407
1351314371	Android 7.0.0g
1351665331	Android 2.0.0-R-20170717
1351740180	OS X 10.164.591
1352670292	Android 4.p.3
1354113174	Android 100.3.1
1354189138	OS X 10.32.4
1354273208	Android 9id-IDvivo
1354467049	Android 0.8.9
1354503886	Android 1.4.01
1354925423	Android 1633970521.0
1354946292	Android 4.2.2_s8v01_20140221
1355007909	Android 2.3.3_OE_V2
1355517613	Android 8.1.0hr-hr
1356061198	OS X 10.366.197
1356456807	OS X 10.752.920
1356682782	OS X 12.81.47
1356844488	Android 1569325056.99999999
1356935022	OS X 14.69.171
1357025902	Android 16.o
1357285271	Android 3.1.2-R-20170303
1357482453	Android 6.1.0-RS-20191010
1357482850	OS X 10.115.146
1357795232	OS X 10.10.2
1358159843	Android 5.2.0ChenMeiQin
1358491604	Android 192.168.0
1358668153	iOS 10.0.9
1358962342	OS X 11.14.113
1359111212	OS X 17.90.60
1359194814	Linux - openSUSE 12.2
1359292255	Android 2.1.0-R-20150506
1359702217	Tizen 95846627
1360053485	Android 6.0en-USCoolpad
1360291835	Windows 10 NT 10.0.15061
1360348176	Android 2.0.0-R-20160812
1360744060	Android 1.0.1_RX2015_20170520
1360846523	Android 4.0.44
1360879764	Android 0.11.0
1361319449	Android 547V
1361403872	Android _3G_
1362227857	OS X 10.41.3
1362267272	L4
1362386957	Android 2.5.0-RS-20150331
1362475164	OS X 10.267.364
1362476076	Android 6.0.1-55-2-17
1362653676	Android 13916311021
1362724107	Windows Phone 10.0.14322
1362867680	Android 5.0.3
1362927344	Android 3.3.1-R-20170821
1363160801	Windows Phone 10.0.13070
1363318133	Android 11-34
1363552511	iOS 12.8
1363986144	Android 10.99.9
1364210471	Windows NT 3.1
1364245165	Windows 10 NT 10.100
1364261165	Android 6.0.1-R-20170829
1364426999	Android 4.3.4
1364722530	Android 6.0.8-RS-20180330
1364726564	VRTX SUAPI_C_2.0.13_R_ADS1
1365493192	Android 100000.0
1366117380	Android 30.20.10
1366206367	OS X 10.68.0
1366569101	Android 8.1.0zh-ae
1366791762	OS X 10.331.600
1366952723	OS X 10.832.128
1367175243	Android 8.0.0pt
1367416362	Mobile OS X 10.7.6
1367467053	Windows 10 NT 10.0.14971
1367526450	Windows 10 NT 10.0.17760
1367590700	OS X 16.98.66
1367617095	Android 8.0.0ru-kg
1367628315	OS X 10.161.890
1367767242	Android 8.1.0zh-be
1367917221	Android 8.0.0nl-nl
1368186165	Mobile iOS 12.1
1368225681	Mobile OS X 10.17.4
1368240532	Android 2.5.0-R-20160423
1368515504	Android 5.mahmoudtamam
1368696048	Android 6.1.8-RS-20220413
1368799365	OS X 10.72.0
1368823299	Android 2.1.0-R-20160526
1368847193	OS X 23.11.2
1368873350	OS X 10.238.775
1368982382	Android 4.1.2com
1369051748	Android 43000
1369117179	Android 8.0.0en-GBLG-H870OPR1
1369477291	Android 8427119309
1369736026	Android 66468646
1369951802	Windows 8.1 NT
1370064936	Linux - Red Hat 1.0.9-64
1370069777	OS X 17.20.189
1370204913	Windows 10 NT 10.0.14350
1370395425	Android 1056355635
1370402495	Android 8.0.JAVA-4
1370751302	iOS 47.0.0
1370787845	Android 7.0en-ls
1370928500	Android 28.3.4
1370961106	Mobile iOS 12.4.7
1371002346	Android 900016.95
1371187170	Mobile iOS 3.0
1371409736	iOS 10.1.8
1371812464	Android 4.2.28
1371835020	Windows Phone 8.00
1371949693	Android 5.o.2
1372291069	Roku OS 7.10
1372389074	OS X 10.29.82
1372399475	Linux - CentOS 1.0.7-1
1372522847	Android 8.1.0en-nl
1372872524	Android 1.7.4-R-20141025
1373216416	Mobile iPadOS 14.7.1
1373265601	Android 00000000000000000000000000000000000000000000011
1373422574	OS X 10.82.6
1373463247	Android 7.1m
1373687877	Windows Phone 10.0.13384
1374003774	Android 4.4.4s
1374052828	Android 8.0.0es-hn
1374355312	OS X 10.161.924
1374475162	Android 9en-sb
1374626467	Android 3.0.2-R-20170407
1374671416	Android 10.3.1
1374787907	Android 6.7.33
1374979545	Android IOS
1375004650	Android 4_3
1375013270	Android 2.3.6GET
1375056380	Android H
1375087284	Android 1223491497.0
1375160662	Android 9viSM-N950FPPR1.180610.011
1375173119	Android 6.1.1MARCHIMILO
1375492063	Android 6.0ms-MYvivo
1375511220	Android 4.2.2_port_mehanik6
1375574618	Android 8.0.0k
1375730335	OS X 10.468.380
1375762101	Android 7.0-
1376217637	Windows 10 NT 10.0.14316
1376239912	iOS 10.11.1
1376382483	iOS 9.5.9
1376509461	OS X 10.52.5
1376654745	Mobile OS X 8.2.2
1376685198	iOS 11.21
1377091176	Android 7.0es-co
1377263328	Android 1.7.4-R-20141027
1377281574	Android 8.0.0en-io
1377326804	RIM 8.25.140
1377477361	PlayStation 3 OS
1377654891	OS X 10.15
1377716019	Android 10en-GBSM-N975FQP1A.190711.020
1377828993	Android 4.4.9
1378379384	Rex AMSS6550/4.3 patch2
1378706993	Android 5.fb
1378845667	iOS 10.15
1378883886	iOS 12.0.18
1379055050	Android 8.0.0sl-si
1379896040	Android 4.25
1380014087	OS X 10.81.281
1380435019	OS X 15.13.144
1381218186	Android 4G_4GLTE
1381276522	Android 8.48.0
1381582360	OS X 10.885.63
1381647516	Android 420.0
1381853625	Android 5.5.5ro
1381958124	Android 21.2.1997
1382752625	Android 8.1.0106
1382786173	Android 4.x.x
1383046628	OS X 10.668.476
1383324118	Android 7.0ru-RUBV7000
1383580932	OS X 10.12.26
1383658684	Windows 10 NT 10.05
1383922814	Android 8.0.0en-bm
1384200645	Mobile OS X 10.14.11
1384209042	Android 8.0-ANDROID-OREO
1384221802	iOS 10.8.1
1384363978	Linux - Fedora 4.10.5-6
1384695564	OS X 10.23.759
1385072478	Android 4.4n2
1385101701	OS X 10.97.7
1385254362	Android 9en-INNokia
1385274473	Android 5.1.1-FL2-20180728
1385282645	Android 5.01.01
1385575399	Android 6.0ar-ye
1386012391	Android Android4.11
1386782715	Android 1.60.6
1387024403	iOS 15.5.7
1387079347	Android 5.0.GET
1387212147	Android 37383920201010
1387225076	OS X 10.329.464
1387225417	Android 9en-GBLGM-V300LPKQ1.190414.001
1387423415	Android 9ar-ss
1387513054	Android 7.0fr-dz
1387515291	Android 10.10.99
1388198235	Android 5dia-centre
1388325652	Android 7.1.25
1388394455	Mobile OS X 8.1
1388523619	Android 5.2.10
1388539028	Android 4.5.3
1388569120	Android 4.45
1388639534	Android 6.0.1-R-20170606
1388863918	Windows Phone 10.0.13016
1389552340	iOS 9.6.5
1389783532	Android 1.7.4-R-20150130
1389843041	Android 6.0nl-nl
1390350858	OS X 11.3.5
1390591597	Android 5.0ar-AESM-N9005LRX21V
1390827970	Android 9en-bd
1391221264	Android 4.4.2-8G-4K
1391440780	Android 7.a.1
1391592228	Android 6.0ar-sd
1391940053	webOS 1.4.5
1392154649	Android 8.0.0pt-br
1392260672	Android 2.0.0-R-20160530
1392384279	RIM 4.2.2
1392621117	Android 2.0.0-R-20151109
1392699747	OS X 10.86.3
1392768746	Android 5.9.4
1393355648	Windows Phone 10.0.14267
1393494524	iOS 12.2.4
1393702970	Android 102.1-update1
1393849794	Android 8449959916
1393902207	iOS 02.1
1393919785	iOS 9.3..0.41
1393951642	Android 7ept
1394036884	Windows 10 NT 10.10
1394065371	OS X 1056
1394263177	Android Cataclysm
1394344041	Bada 1.1
1394787179	Android 9.0.0-RS-20200311
1394943175	Android 8.5.4
1394963536	OS X 10.6.5
1395912287	OS X 15.87.36
1395985979	Android 168.19.2
1396196860	Android 9-L23
1396584116	Mobile OS X 11.5
1396780439	Android 8.2.0
1396915561	Linux - Ubuntu 27.0.1453
1397166990	Android 4_4_3
1397212675	Android 9en-
1397232921	iOS 13.4.4
1397426590	OS X 14.31.86
1397467522	iOS 10.7.1
1397537258	Android Cyber
1397783205	iOS 684
1397845726	OS X 10.421.445
1397893053	OS X 10.76.3
1397985546	Android XX
1398445961	Android 5.9.2
1398498485	Android 5.1.something
1398565033	iOS 12.8.7
1399010124	Mobile OS X 10.10.9
1399128825	Android 3.7.0
1399429852	Android 4.2.2_s8v01_20130824
1399627099	OS X 14.18.23
1399689436	iOS 10.8
1399814807	OS X 10.149.77
1399955069	Android 9en-bn
1400120800	Android 4.5.1L
1400736334	Roku OS 8.1
1401153187	Linux - CentOS 3.6-8.el5
1401231503	Android 5iw
1401380294	Android 6.0.199
1401530792	OS X 16.52.96
1401770495	iOS 10.10.5
1402296655	Android 4..3
1402325463	OS X 10.10.30
1402762374	OS X 11.80.25
1403051958	Android 26.0
1403350122	Android 2.6.2-RS-20150606
1403380391	Mobile OS X 10.8.1
1403702143	Android 5.3.8
1403836735	Android 7.0.2
1403836848	Android 2.2.122
1403846857	Android 085867562266
1404124314	Android 0.2.0-R-20151225
1404328104	OS X 10.668.795
1404500283	Android MYCZM2-1.0
1404696023	Mobile iOS 14.4
1404698465	Android 2.1.0-R-20150508
1404704857	Android 1.7.4-R-20141128
1404848957	Android 47227.2
1404933493	Android 1.32.401
1405055995	Android 50.1.2
1405344116	OS X 10.290.541
1405742638	Android 941100
1406318012	OS X 1070
1406870687	Android 2.1-update1-1.0
1406918156	iOS 12.1.4
1407073969	OS X 10.10.13
1407174806	Android 3.0.4103
1407279891	OS X 10.578.119
1407732782	Android 4.4.2hhf
1407971138	OS X 10.487.434
1408121950	Android 15-08-15
1408430490	Windows 10 NT 10.0.18965
1408528893	Android jelly_4.1.4
1408842602	Android 15.15.15
1409021238	Android 13.3.2
1409145346	Android 8.0ja-jp
1409174977	Mobile OS X 10.12.0
1409539038	Android 2.0.0-R-20170425
1409768116	Android 2.1-update1-v1.0
1409828522	Android 5537.36
1409874172	Android 8.33.0
1409971890	OS X 10.48.6
1410446375	Android 2.2.1-R-20151114
1410642429	Tizen 798734
1410831195	Android 10.03.01
1410843883	Android 10.15.1
1411177061	Android 7.0sr-rs
1411322984	iOS 10.0.5
1411949766	OS X 17.22.196
1411954716	OS X 10.78.5
1412051697	Android 8.0.0SAMSUNG
1412353591	Mobile iOS 12.3.2
1412358068	Linux - CentOS 1.0-12.EL4
1412438660	Android 2.1.0-D-20160929
1412442228	Android 23.12.16
1412471807	Android 7.0en-GBS8NRD90M
1412616098	Android 10vi-VNSM-G986U1QP1A.190711.020
1412665261	OS X 10.53.3
1412971307	OS X 10.84.5
1413368707	OS X 10.121.318
1413386421	iOS 9.7.3
1413403222	Android 4.4.2-v1
1413446145	Android 8.1.0th-bl
1413643723	Android 4.5.6
1413851258	Android 2.4.3
1414173154	Android 1000000.11000.1000
1414618078	Windows 10 NT 10.0.16188
1414657511	Android 5.01
1414746779	Android 6.52
1414748692	Android 5.1.b
1414988151	OS X 10.707.350
1415200116	Android 1.8.4
1415383049	Android 9en-PHHWV32HUAWEI-HWV32
1415437822	Android 5.20
1415700750	Android 1.6-update1
1415917955	Android 8.1.0en-lt
1416083725	Android 4.0.8
1416163963	Android 6.0bo-cn
